precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,gradelevel,ncs_lat,ncs_lon,SCHNAM09,NCESSCH,hcb_ncs_line
B371559611002059P0012,B371559611002059H004,B371559611002059,2,1.0,0.0,14.0,0.0,34.608009058758306,-78.98364661852214,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98364661852214 34.608009058758306, -79.03142799999999 34.603928)"
B371559611002059P0003,B371559611002059H005,B371559611002059,1,1.0,0.0,12.0,0.0,34.608009058758306,-78.98364661852214,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98364661852214 34.608009058758306, -79.005224 34.658093)"
B371559611002059P0013,B371559611002059H005,B371559611002059,2,1.0,0.0,17.0,0.0,34.608009058758306,-78.98364661852214,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98364661852214 34.608009058758306, -79.00006599999999 34.645515)"
B371559611002060P0008,B371559611002060H005,B371559611002060,2,1.0,0.0,6.0,0.0,34.600098109847046,-78.97616606399987,KG,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0002,B371559611002060H007,B371559611002060,1,1.0,0.0,17.0,0.0,34.600098109847046,-78.97616606399987,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.00006599999999 34.645515)"
B371559611002060P0057,B371559611002060H014,B371559611002060,2,2.0,0.0,5.0,0.0,34.600098109847046,-78.97616606399987,KG,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0030,B371559611002060H014,B371559611002060,1,2.0,0.0,8.0,0.0,34.600098109847046,-78.97616606399987,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0055,B371559611002060H021,B371559611002060,2,2.0,0.0,9.0,0.0,34.600098109847046,-78.97616606399987,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0034,B371559611002060H026,B371559611002060,1,2.0,0.0,13.0,0.0,34.600098109847046,-78.97616606399987,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.03142799999999 34.603928)"
B371559611002060P0036,B371559611002060H027,B371559611002060,1,2.0,0.0,12.0,0.0,34.600098109847046,-78.97616606399987,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.03142799999999 34.603928)"
B371559611002060P0032,B371559611002060H028,B371559611002060,1,2.0,0.0,8.0,0.0,34.600098109847046,-78.97616606399987,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0060,B371559611002060H030,B371559611002060,2,2.0,0.0,15.0,0.0,34.600098109847046,-78.97616606399987,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.00006599999999 34.645515)"
B371559611002060P0059,B371559611002060H032,B371559611002060,2,2.0,0.0,11.0,0.0,34.600098109847046,-78.97616606399987,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.005224 34.658093)"
B371559611002060P0061,B371559611002060H033,B371559611002060,2,2.0,0.0,17.0,0.0,34.600098109847046,-78.97616606399987,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.00006599999999 34.645515)"
B371559611002060P0035,B371559611002060H034,B371559611002060,1,2.0,0.0,12.0,0.0,34.600098109847046,-78.97616606399987,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.005224 34.658093)"
B371559611002060P0094,B371559611002060H038,B371559611002060,1,3.0,0.0,17.0,0.0,34.600098109847046,-78.97616606399987,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.00006599999999 34.645515)"
B371559611002060P0090,B371559611002060H038,B371559611002060,1,3.0,0.0,12.0,0.0,34.600098109847046,-78.97616606399987,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.03142799999999 34.603928)"
B371559611002060P0089,B371559611002060H039,B371559611002060,1,3.0,0.0,10.0,0.0,34.600098109847046,-78.97616606399987,G04,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0091,B371559611002060H039,B371559611002060,1,3.0,0.0,11.0,0.0,34.600098109847046,-78.97616606399987,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.005224 34.658093)"
B371559611002060P0093,B371559611002060H041,B371559611002060,1,3.0,0.0,17.0,0.0,34.600098109847046,-78.97616606399987,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.00006599999999 34.645515)"
B371559611002060P0088,B371559611002060H041,B371559611002060,1,3.0,0.0,4.0,0.0,34.600098109847046,-78.97616606399987,PK,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002060P0111,B371559611002060H042,B371559611002060,2,3.0,0.0,16.0,0.0,34.600098109847046,-78.97616606399987,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.00006599999999 34.645515)"
B371559611002060P0092,B371559611002060H043,B371559611002060,1,3.0,1.0,12.0,0.0,34.600098109847046,-78.97616606399987,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -79.005224 34.658093)"
B371559611002060P0128,B371559611002060H045,B371559611002060,2,7.0,0.0,7.0,0.0,34.600098109847046,-78.97616606399987,G01,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97616606399987 34.600098109847046, -78.988858 34.612793)"
B371559611002061P0013,B371559611002061H007,B371559611002061,1,2.0,0.0,12.0,0.0,34.5996361159339,-78.97436006527636,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0012,B371559611002061H008,B371559611002061,1,2.0,0.0,6.0,0.0,34.5996361159339,-78.97436006527636,G01,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0028,B371559611002061H008,B371559611002061,2,2.0,0.0,11.0,0.0,34.5996361159339,-78.97436006527636,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0016,B371559611002061H009,B371559611002061,1,2.0,0.0,15.0,0.0,34.5996361159339,-78.97436006527636,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0026,B371559611002061H009,B371559611002061,2,2.0,0.0,5.0,0.0,34.5996361159339,-78.97436006527636,PK,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0014,B371559611002061H009,B371559611002061,1,2.0,0.0,15.0,0.0,34.5996361159339,-78.97436006527636,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0032,B371559611002061H010,B371559611002061,2,2.0,0.0,16.0,0.0,34.5996361159339,-78.97436006527636,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0011,B371559611002061H010,B371559611002061,1,2.0,0.0,6.0,0.0,34.5996361159339,-78.97436006527636,KG,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0030,B371559611002061H010,B371559611002061,2,2.0,0.0,11.0,0.0,34.5996361159339,-78.97436006527636,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0027,B371559611002061H010,B371559611002061,2,2.0,0.0,9.0,0.0,34.5996361159339,-78.97436006527636,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0029,B371559611002061H010,B371559611002061,2,2.0,0.0,12.0,0.0,34.5996361159339,-78.97436006527636,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0010,B371559611002061H011,B371559611002061,1,2.0,0.0,6.0,0.0,34.5996361159339,-78.97436006527636,KG,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0017,B371559611002061H011,B371559611002061,1,2.0,0.0,17.0,0.0,34.5996361159339,-78.97436006527636,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0031,B371559611002061H011,B371559611002061,2,2.0,0.0,16.0,0.0,34.5996361159339,-78.97436006527636,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0015,B371559611002061H011,B371559611002061,1,2.0,0.0,15.0,0.0,34.5996361159339,-78.97436006527636,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0044,B371559611002061H013,B371559611002061,1,3.0,0.0,12.0,0.0,34.5996361159339,-78.97436006527636,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0045,B371559611002061H015,B371559611002061,1,3.0,0.0,14.0,0.0,34.5996361159339,-78.97436006527636,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0046,B371559611002061H015,B371559611002061,1,3.0,0.0,16.0,0.0,34.5996361159339,-78.97436006527636,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.00006599999999 34.645515)"
B371559611002061P0043,B371559611002061H016,B371559611002061,1,3.0,0.0,9.0,0.0,34.5996361159339,-78.97436006527636,G04,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0054,B371559611002061H016,B371559611002061,2,3.0,0.0,11.0,0.0,34.5996361159339,-78.97436006527636,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0053,B371559611002061H017,B371559611002061,2,3.0,0.0,8.0,0.0,34.5996361159339,-78.97436006527636,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -78.988858 34.612793)"
B371559611002061P0066,B371559611002061H018,B371559611002061,2,7.0,0.0,11.0,0.0,34.5996361159339,-78.97436006527636,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.005224 34.658093)"
B371559611002061P0055,B371559611002061H018,B371559611002061,2,3.0,0.0,13.0,0.0,34.5996361159339,-78.97436006527636,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.97436006527636 34.5996361159339, -79.03142799999999 34.603928)"
B371559611002062P0003,B371559611002062H002,B371559611002062,1,2.0,0.0,12.0,0.0,34.602132598261896,-78.9774665872464,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.9774665872464 34.602132598261896, -79.03142799999999 34.603928)"
B371559611002062P0004,B371559611002062H002,B371559611002062,1,2.0,0.0,11.0,0.0,34.602132598261896,-78.9774665872464,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.9774665872464 34.602132598261896, -79.005224 34.658093)"
B371559611002062P0002,B371559611002062H002,B371559611002062,1,2.0,0.0,9.0,0.0,34.602132598261896,-78.9774665872464,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.9774665872464 34.602132598261896, -78.988858 34.612793)"
B371559611002062P0006,B371559611002062H002,B371559611002062,2,2.0,0.0,8.0,0.0,34.602132598261896,-78.9774665872464,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.9774665872464 34.602132598261896, -78.988858 34.612793)"
B371559611002064P0006,B371559611002064H005,B371559611002064,1,3.0,0.0,10.0,0.0,34.60799654883946,-78.98784810915656,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98784810915656 34.60799654883946, -79.005224 34.658093)"
B371559611002064P0007,B371559611002064H005,B371559611002064,1,3.0,0.0,17.0,0.0,34.60799654883946,-78.98784810915656,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98784810915656 34.60799654883946, -79.00006599999999 34.645515)"
B371559611002065P0021,B371559611002065H004,B371559611002065,2,1.0,0.0,18.0,0.0,34.60907203851483,-78.99022704395341,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -79.00006599999999 34.645515)"
B371559611002065P0020,B371559611002065H004,B371559611002065,2,1.0,0.0,11.0,0.0,34.60907203851483,-78.99022704395341,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -79.005224 34.658093)"
B371559611002065P0006,B371559611002065H007,B371559611002065,1,1.0,0.0,8.0,0.0,34.60907203851483,-78.99022704395341,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -78.988858 34.612793)"
B371559611002065P0005,B371559611002065H009,B371559611002065,1,1.0,0.0,9.0,0.0,34.60907203851483,-78.99022704395341,G03,34.612793,-78.988858,JANIE C HARGRAVE ELEM,370393002234.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -78.988858 34.612793)"
B371559611002065P0007,B371559611002065H012,B371559611002065,1,1.0,0.0,17.0,0.0,34.60907203851483,-78.99022704395341,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -79.00006599999999 34.645515)"
B371559611002065P0040,B371559611002065H013,B371559611002065,2,2.0,0.0,13.0,0.0,34.60907203851483,-78.99022704395341,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -79.03142799999999 34.603928)"
B371559611002065P0037,B371559611002065H013,B371559611002065,1,2.0,0.0,16.0,0.0,34.60907203851483,-78.99022704395341,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -79.00006599999999 34.645515)"
B371559611002065P0043,B371559611002065H015,B371559611002065,2,3.0,0.0,11.0,0.0,34.60907203851483,-78.99022704395341,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99022704395341 34.60907203851483, -79.005224 34.658093)"
B371559612001004P0004,B371559612001004H007,B371559612001004,1,2.0,0.0,17.0,0.0,34.631600922852776,-78.99701597595734,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99701597595734 34.631600922852776, -79.00006599999999 34.645515)"
B371559612001004P0015,B371559612001004H008,B371559612001004,2,2.0,0.0,11.0,0.0,34.631600922852776,-78.99701597595734,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99701597595734 34.631600922852776, -79.005224 34.658093)"
B371559612001004P0005,B371559612001004H008,B371559612001004,1,2.0,0.0,16.0,0.0,34.631600922852776,-78.99701597595734,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99701597595734 34.631600922852776, -79.00006599999999 34.645515)"
B371559612001004P0014,B371559612001004H009,B371559612001004,2,2.0,0.0,8.0,0.0,34.631600922852776,-78.99701597595734,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99701597595734 34.631600922852776, -78.99538 34.621367)"
B371559612001007P0016,B371559612001007H006,B371559612001007,2,6.0,1.0,6.0,0.0,34.630725425957706,-78.99730930512504,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99730930512504 34.630725425957706, -78.99538 34.621367)"
B371559612001008P0004,B371559612001008H007,B371559612001008,1,1.0,0.0,6.0,0.0,34.62991694685562,-78.99060957500126,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99060957500126 34.62991694685562, -78.99538 34.621367)"
B371559612001008P0003,B371559612001008H009,B371559612001008,1,1.0,0.0,8.0,0.0,34.62991694685562,-78.99060957500126,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99060957500126 34.62991694685562, -78.99538 34.621367)"
B371559612001008P0002,B371559612001008H010,B371559612001008,1,1.0,0.0,7.0,0.0,34.62991694685562,-78.99060957500126,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99060957500126 34.62991694685562, -78.99538 34.621367)"
B371559612001008P0031,B371559612001008H014,B371559612001008,2,1.0,1.0,12.0,0.0,34.62991694685562,-78.99060957500126,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99060957500126 34.62991694685562, -79.03142799999999 34.603928)"
B371559612001008P0035,B371559612001008H019,B371559612001008,1,2.0,0.0,10.0,0.0,34.62991694685562,-78.99060957500126,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99060957500126 34.62991694685562, -79.005224 34.658093)"
B371559612001008P0034,B371559612001008H019,B371559612001008,1,2.0,0.0,10.0,0.0,34.62991694685562,-78.99060957500126,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99060957500126 34.62991694685562, -78.99538 34.621367)"
B371559612001011P0005,B371559612001011H008,B371559612001011,1,1.0,0.0,14.0,0.0,34.62596397300826,-78.98709915361945,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.03142799999999 34.603928)"
B371559612001011P0002,B371559612001011H011,B371559612001011,1,1.0,0.0,7.0,0.0,34.62596397300826,-78.98709915361945,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0004,B371559612001011H012,B371559612001011,1,1.0,0.0,13.0,0.0,34.62596397300826,-78.98709915361945,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.03142799999999 34.603928)"
B371559612001011P0025,B371559612001011H012,B371559612001011,2,1.0,0.0,9.0,0.0,34.62596397300826,-78.98709915361945,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0003,B371559612001011H013,B371559612001011,1,1.0,0.0,7.0,0.0,34.62596397300826,-78.98709915361945,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0024,B371559612001011H015,B371559612001011,2,1.0,0.0,8.0,0.0,34.62596397300826,-78.98709915361945,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0053,B371559612001011H021,B371559612001011,2,2.0,0.0,8.0,0.0,34.62596397300826,-78.98709915361945,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0055,B371559612001011H022,B371559612001011,2,2.0,0.0,17.0,0.0,34.62596397300826,-78.98709915361945,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.00006599999999 34.645515)"
B371559612001011P0054,B371559612001011H022,B371559612001011,2,2.0,0.0,8.0,0.0,34.62596397300826,-78.98709915361945,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0056,B371559612001011H023,B371559612001011,2,2.0,0.0,16.0,0.0,34.62596397300826,-78.98709915361945,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.00006599999999 34.645515)"
B371559612001011P0043,B371559612001011H023,B371559612001011,1,2.0,0.0,15.0,0.0,34.62596397300826,-78.98709915361945,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.00006599999999 34.645515)"
B371559612001011P0057,B371559612001011H024,B371559612001011,2,2.0,0.0,17.0,0.0,34.62596397300826,-78.98709915361945,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.00006599999999 34.645515)"
B371559612001011P0042,B371559612001011H024,B371559612001011,1,2.0,0.0,10.0,0.0,34.62596397300826,-78.98709915361945,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.005224 34.658093)"
B371559612001011P0075,B371559612001011H026,B371559612001011,2,3.0,0.0,8.0,0.0,34.62596397300826,-78.98709915361945,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0076,B371559612001011H027,B371559612001011,2,3.0,0.0,16.0,0.0,34.62596397300826,-78.98709915361945,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.00006599999999 34.645515)"
B371559612001011P0087,B371559612001011H030,B371559612001011,2,6.0,1.0,12.0,0.0,34.62596397300826,-78.98709915361945,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -79.005224 34.658093)"
B371559612001011P0086,B371559612001011H031,B371559612001011,2,6.0,1.0,5.0,0.0,34.62596397300826,-78.98709915361945,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001011P0090,B371559612001011H031,B371559612001011,2,7.0,0.0,6.0,0.0,34.62596397300826,-78.98709915361945,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98709915361945 34.62596397300826, -78.99538 34.621367)"
B371559612001012P0008,B371559612001012H004,B371559612001012,1,7.0,0.0,14.0,0.0,34.62584096757859,-78.98943998091896,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98943998091896 34.62584096757859, -79.00006599999999 34.645515)"
B371559612001012P0007,B371559612001012H004,B371559612001012,1,7.0,0.0,8.0,0.0,34.62584096757859,-78.98943998091896,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98943998091896 34.62584096757859, -78.99538 34.621367)"
B371559612001013P0001,B371559612001013H006,B371559612001013,1,1.0,0.0,16.0,0.0,34.62677046369348,-78.98938094502473,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98938094502473 34.62677046369348, -79.00006599999999 34.645515)"
B371559612001013P0015,B371559612001013H008,B371559612001013,2,1.0,0.0,9.0,0.0,34.62677046369348,-78.98938094502473,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98938094502473 34.62677046369348, -78.99538 34.621367)"
B371559612001013P0035,B371559612001013H010,B371559612001013,2,3.0,0.0,7.0,0.0,34.62677046369348,-78.98938094502473,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98938094502473 34.62677046369348, -78.99538 34.621367)"
B371559612001015P0010,B371559612001015H009,B371559612001015,2,1.0,0.0,14.0,0.0,34.62684695860841,-78.99124027548355,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -79.00006599999999 34.645515)"
B371559612001015P0009,B371559612001015H010,B371559612001015,2,1.0,0.0,8.0,0.0,34.62684695860841,-78.99124027548355,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -78.99538 34.621367)"
B371559612001015P0034,B371559612001015H017,B371559612001015,2,2.0,0.0,15.0,0.0,34.62684695860841,-78.99124027548355,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -79.00006599999999 34.645515)"
